Restaurant Name,City,Latitude,Longitude,Cuisine
"Krishnamurthy, Srinivas and Parsa Restaurant",Kolkata,22.5726,88.3639,Chinese
Tailor Inc Restaurant,Bangalore,12.9716,77.5946,Chinese
"Bose, Mandal and Varma Restaurant",Lucknow,26.8467,80.9462,South Indian
"Datta, Datta and Kade Restaurant",Jaipur,26.9124,75.7873,Japanese
"Raju, Jhaveri and Patla Restaurant",Delhi,28.6139,77.209,Arabic
"Pillay, Shenoy and Uppal Restaurant",Lucknow,26.8467,80.9462,Italian
"Aurora, Sethi and Pandit Restaurant",Jaipur,26.9124,75.7873,Chinese
Jain Inc Restaurant,Delhi,28.6139,77.209,North Indian
Kulkarni-Kar Restaurant,Chennai,13.0827,80.2707,Japanese
Jayaraman Ltd Restaurant,Hyderabad,17.385,78.4867,North Indian
"Cherian, Garde and Ramaswamy Restaurant",Bangalore,12.9716,77.5946,Japanese
Srinivasan-Varghese Restaurant,Kolkata,22.5726,88.3639,Indian
Peri-Bhatia Restaurant,Hyderabad,17.385,78.4867,Indian
"Biswas, Joshi and Bhat Restaurant",Mumbai,19.076,72.8777,Chinese
Saran and Sons Restaurant,Bangalore,12.9716,77.5946,Japanese
Aurora-Goda Restaurant,Bangalore,12.9716,77.5946,Japanese
Shan PLC Restaurant,Jaipur,26.9124,75.7873,Indian
"Mohan, Vaidya and Mody Restaurant",Bangalore,12.9716,77.5946,Japanese
Dayal PLC Restaurant,Lucknow,26.8467,80.9462,Chinese
Golla-Rau Restaurant,Pune,18.5204,73.8567,Mexican
"Nagar, Tella and Saran Restaurant",Chennai,13.0827,80.2707,Arabic
Hayer and Sons Restaurant,Chennai,13.0827,80.2707,North Indian
Kakar Ltd Restaurant,Mumbai,19.076,72.8777,North Indian
Uppal-Muni Restaurant,Lucknow,26.8467,80.9462,Arabic
Ganguly PLC Restaurant,Mumbai,19.076,72.8777,North Indian
Sama-Balakrishnan Restaurant,Kolkata,22.5726,88.3639,Italian
Bumb-Ben Restaurant,Chennai,13.0827,80.2707,Japanese
Prashad LLC Restaurant,Kolkata,22.5726,88.3639,Arabic
"Dua, Dayal and Sane Restaurant",Ahmedabad,23.0225,72.5714,Arabic
"Krishnamurthy, Srinivas and Parsa Restaurant",Pune,18.5204,73.8567,Japanese
"Nagarajan, Pandit and Ahluwalia Restaurant",Delhi,28.6139,77.209,Mexican
Iyer and Sons Restaurant,Bangalore,12.9716,77.5946,Indian
Chand-Nadig Restaurant,Bangalore,12.9716,77.5946,Chinese
Natt-Ghose Restaurant,Delhi,28.6139,77.209,Indian
Anne-Bains Restaurant,Kolkata,22.5726,88.3639,Mexican
"Dara, Saini and Hora Restaurant",Mumbai,19.076,72.8777,Mexican
Bakshi-Agrawal Restaurant,Jaipur,26.9124,75.7873,Mexican
"Bajwa, Mani and Viswanathan Restaurant",Mumbai,19.076,72.8777,Italian
"Hegde, Palla and Rajagopalan Restaurant",Hyderabad,17.385,78.4867,South Indian
Rajagopal and Sons Restaurant,Hyderabad,17.385,78.4867,Italian
Chakrabarti and Sons Restaurant,Hyderabad,17.385,78.4867,Indian
Dara Ltd Restaurant,Chennai,13.0827,80.2707,Italian
Hari PLC Restaurant,Hyderabad,17.385,78.4867,South Indian
"Kunda, Bains and Nagy Restaurant",Kolkata,22.5726,88.3639,North Indian
Peri-Rege Restaurant,Pune,18.5204,73.8567,Mexican
"Iyer, Barman and Bhandari Restaurant",Delhi,28.6139,77.209,Italian
Kurian Group Restaurant,Kolkata,22.5726,88.3639,Chinese
Uppal LLC Restaurant,Pune,18.5204,73.8567,Italian
Datta Ltd Restaurant,Bangalore,12.9716,77.5946,Mexican
"Solanki, Gokhale and Date Restaurant",Chennai,13.0827,80.2707,Indian
"Wali, Jani and Sen Restaurant",Jaipur,26.9124,75.7873,Indian
"Brahmbhatt, Palan and Kamdar Restaurant",Kolkata,22.5726,88.3639,North Indian
Dhawan and Sons Restaurant,Chennai,13.0827,80.2707,Indian
"Kakar, Pal and Reddy Restaurant",Hyderabad,17.385,78.4867,Indian
Rajagopal and Sons Restaurant,Bangalore,12.9716,77.5946,Indian
Bora and Sons Restaurant,Delhi,28.6139,77.209,Indian
Yohannan-Chada Restaurant,Pune,18.5204,73.8567,Italian
Malhotra-Vohra Restaurant,Pune,18.5204,73.8567,Chinese
Oommen-Biswas Restaurant,Pune,18.5204,73.8567,Japanese
"Dugar, Behl and Nazareth Restaurant",Mumbai,19.076,72.8777,North Indian
Iyengar-Kari Restaurant,Hyderabad,17.385,78.4867,Indian
Kurian-Nagar Restaurant,Hyderabad,17.385,78.4867,Chinese
Subramanian-Prabhakar Restaurant,Mumbai,19.076,72.8777,North Indian
More LLC Restaurant,Lucknow,26.8467,80.9462,South Indian
Mittal LLC Restaurant,Lucknow,26.8467,80.9462,Japanese
"Bal, Parmar and Andra Restaurant",Ahmedabad,23.0225,72.5714,Chinese
Borah Inc Restaurant,Bangalore,12.9716,77.5946,Mexican
Gandhi-Wadhwa Restaurant,Pune,18.5204,73.8567,Arabic
Char LLC Restaurant,Chennai,13.0827,80.2707,Chinese
"Bora, Thaker and Chaudhari Restaurant",Delhi,28.6139,77.209,Chinese
Kashyap Inc Restaurant,Delhi,28.6139,77.209,Mexican
"Dada, Mann and Tara Restaurant",Bangalore,12.9716,77.5946,Indian
Chad-Nagarajan Restaurant,Delhi,28.6139,77.209,Arabic
Lala and Sons Restaurant,Lucknow,26.8467,80.9462,Japanese
Nair Ltd Restaurant,Chennai,13.0827,80.2707,Mexican
"Krish, Tella and Subramaniam Restaurant",Pune,18.5204,73.8567,Indian
Deep-Boase Restaurant,Kolkata,22.5726,88.3639,Italian
Zacharia-Mahajan Restaurant,Delhi,28.6139,77.209,Mexican
"Dayal, Bahri and Naik Restaurant",Lucknow,26.8467,80.9462,Japanese
Cherian Group Restaurant,Jaipur,26.9124,75.7873,Indian
Sangha Inc Restaurant,Bangalore,12.9716,77.5946,Japanese
Uppal LLC Restaurant,Chennai,13.0827,80.2707,Japanese
Mukherjee Group Restaurant,Bangalore,12.9716,77.5946,Japanese
Nagi Ltd Restaurant,Kolkata,22.5726,88.3639,Japanese
"Pant, Chaudhuri and Karnik Restaurant",Mumbai,19.076,72.8777,Arabic
Chaudhary Inc Restaurant,Chennai,13.0827,80.2707,Japanese
"Dugal, Yogi and Bhasin Restaurant",Pune,18.5204,73.8567,Mexican
Prabhakar PLC Restaurant,Jaipur,26.9124,75.7873,Italian
Mane-Nadkarni Restaurant,Delhi,28.6139,77.209,Arabic
Kurian-Nagar Restaurant,Hyderabad,17.385,78.4867,Japanese
Sinha-Babu Restaurant,Delhi,28.6139,77.209,Mexican
Varkey-Maharaj Restaurant,Delhi,28.6139,77.209,South Indian
Patla Inc Restaurant,Chennai,13.0827,80.2707,North Indian
Sama-Dewan Restaurant,Chennai,13.0827,80.2707,Indian
"Chadha, Nath and Dube Restaurant",Delhi,28.6139,77.209,Indian
Krishnan Group Restaurant,Mumbai,19.076,72.8777,Chinese
Nanda-Kumar Restaurant,Delhi,28.6139,77.209,Italian
Raval-Lad Restaurant,Ahmedabad,23.0225,72.5714,Arabic
"Raman, Dhaliwal and Bora Restaurant",Bangalore,12.9716,77.5946,Indian
"Yogi, Vaidya and Ratti Restaurant",Hyderabad,17.385,78.4867,Chinese
Apte Ltd Restaurant,Mumbai,19.076,72.8777,North Indian
"Sandhu, Baral and Thakkar Restaurant",Bangalore,12.9716,77.5946,Japanese
Singhal PLC Restaurant,Mumbai,19.076,72.8777,Indian
Reddy Group Restaurant,Lucknow,26.8467,80.9462,Japanese
Mittal LLC Restaurant,Pune,18.5204,73.8567,South Indian
Yadav-Korpal Restaurant,Delhi,28.6139,77.209,Italian
Mital Inc Restaurant,Delhi,28.6139,77.209,North Indian
Khalsa Group Restaurant,Bangalore,12.9716,77.5946,Italian
"Bumb, Ramakrishnan and Mohanty Restaurant",Kolkata,22.5726,88.3639,Chinese
Palla PLC Restaurant,Delhi,28.6139,77.209,Italian
Nigam-Mall Restaurant,Chennai,13.0827,80.2707,Mexican
Dave Inc Restaurant,Jaipur,26.9124,75.7873,Japanese
Suri LLC Restaurant,Pune,18.5204,73.8567,Chinese
Garde-Salvi Restaurant,Hyderabad,17.385,78.4867,South Indian
"Wason, Bhatt and Shenoy Restaurant",Delhi,28.6139,77.209,Mexican
"Mannan, Pandit and Bhat Restaurant",Bangalore,12.9716,77.5946,Indian
Sarin Ltd Restaurant,Hyderabad,17.385,78.4867,Italian
Ramachandran PLC Restaurant,Pune,18.5204,73.8567,Arabic
Bhavsar-Madan Restaurant,Delhi,28.6139,77.209,North Indian
Thaker Ltd Restaurant,Kolkata,22.5726,88.3639,North Indian
"Narasimhan, Kara and Bajwa Restaurant",Ahmedabad,23.0225,72.5714,North Indian
"Cheema, Srinivas and Shetty Restaurant",Kolkata,22.5726,88.3639,Chinese
Desai-Das Restaurant,Kolkata,22.5726,88.3639,Chinese
Saraf-Sankaran Restaurant,Pune,18.5204,73.8567,South Indian
Saraf LLC Restaurant,Hyderabad,17.385,78.4867,Mexican
"Natarajan, Bir and Mallick Restaurant",Hyderabad,17.385,78.4867,Japanese
Dass-Dora Restaurant,Lucknow,26.8467,80.9462,Chinese
Ratti LLC Restaurant,Delhi,28.6139,77.209,Italian
"Patla, Srinivasan and Sharaf Restaurant",Lucknow,26.8467,80.9462,Japanese
Iyer-Kunda Restaurant,Jaipur,26.9124,75.7873,Italian
Varughese Ltd Restaurant,Pune,18.5204,73.8567,North Indian
Bhavsar-Madan Restaurant,Jaipur,26.9124,75.7873,Chinese
Chanda-Chada Restaurant,Bangalore,12.9716,77.5946,Arabic
"Maharaj, Bhatia and Cherian Restaurant",Lucknow,26.8467,80.9462,Italian
Mukhopadhyay-Sengupta Restaurant,Lucknow,26.8467,80.9462,Arabic
Pradhan-Dhar Restaurant,Delhi,28.6139,77.209,Italian
Ray-Pau Restaurant,Hyderabad,17.385,78.4867,Mexican
"Master, Kale and Jani Restaurant",Lucknow,26.8467,80.9462,Chinese
Chana PLC Restaurant,Kolkata,22.5726,88.3639,Italian
Sharma PLC Restaurant,Jaipur,26.9124,75.7873,Arabic
Sibal Ltd Restaurant,Lucknow,26.8467,80.9462,Arabic
Reddy Group Restaurant,Lucknow,26.8467,80.9462,Japanese
Kadakia and Sons Restaurant,Kolkata,22.5726,88.3639,Indian
Khare-Subramaniam Restaurant,Jaipur,26.9124,75.7873,Chinese
Agate-Chauhan Restaurant,Chennai,13.0827,80.2707,Mexican
"Lanka, Bir and Bajwa Restaurant",Pune,18.5204,73.8567,Arabic
Ramanathan-Balakrishnan Restaurant,Delhi,28.6139,77.209,Japanese
Kaul-Sheth Restaurant,Kolkata,22.5726,88.3639,South Indian
Borah Inc Restaurant,Delhi,28.6139,77.209,North Indian
Tiwari Inc Restaurant,Jaipur,26.9124,75.7873,Mexican
Munshi Group Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Shanker LLC Restaurant,Chennai,13.0827,80.2707,South Indian
"Edwin, Brar and Prakash Restaurant",Chennai,13.0827,80.2707,Mexican
"Raman, Dhaliwal and Bora Restaurant",Ahmedabad,23.0225,72.5714,South Indian
"Nath, Deshmukh and Pall Restaurant",Lucknow,26.8467,80.9462,Arabic
Dass Group Restaurant,Hyderabad,17.385,78.4867,Arabic
Dara Ltd Restaurant,Jaipur,26.9124,75.7873,Italian
"Borde, Mane and Kari Restaurant",Mumbai,19.076,72.8777,North Indian
Narasimhan PLC Restaurant,Lucknow,26.8467,80.9462,Italian
Iyer Inc Restaurant,Bangalore,12.9716,77.5946,Chinese
Suresh LLC Restaurant,Lucknow,26.8467,80.9462,Japanese
Srinivas-Dhingra Restaurant,Hyderabad,17.385,78.4867,Arabic
"Kala, Chadha and Agate Restaurant",Ahmedabad,23.0225,72.5714,Chinese
Narain PLC Restaurant,Hyderabad,17.385,78.4867,Mexican
Nayak-Bhakta Restaurant,Pune,18.5204,73.8567,Italian
Mutti Group Restaurant,Kolkata,22.5726,88.3639,North Indian
"Mannan, Pandit and Bhat Restaurant",Hyderabad,17.385,78.4867,North Indian
Mammen Inc Restaurant,Mumbai,19.076,72.8777,Japanese
Sibal-Edwin Restaurant,Delhi,28.6139,77.209,Indian
Jayaraman Ltd Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Ravi Group Restaurant,Mumbai,19.076,72.8777,Japanese
Varty Inc Restaurant,Lucknow,26.8467,80.9462,Italian
"Cheema, Seshadri and Chawla Restaurant",Delhi,28.6139,77.209,Italian
"Sachdeva, Gola and Sood Restaurant",Hyderabad,17.385,78.4867,Japanese
Khalsa Group Restaurant,Ahmedabad,23.0225,72.5714,North Indian
Basu PLC Restaurant,Mumbai,19.076,72.8777,Mexican
Singh-Ranganathan Restaurant,Bangalore,12.9716,77.5946,Chinese
Malhotra-Nagarajan Restaurant,Hyderabad,17.385,78.4867,Japanese
Ramanathan-Balakrishnan Restaurant,Lucknow,26.8467,80.9462,Japanese
Iyengar PLC Restaurant,Hyderabad,17.385,78.4867,Indian
Khurana Group Restaurant,Delhi,28.6139,77.209,South Indian
"Menon, Pandey and Mallick Restaurant",Chennai,13.0827,80.2707,Arabic
Rai-Mohanty Restaurant,Pune,18.5204,73.8567,Arabic
"Joshi, Mann and Sachdeva Restaurant",Hyderabad,17.385,78.4867,Mexican
"Upadhyay, Tata and Gaba Restaurant",Lucknow,26.8467,80.9462,South Indian
Nair Ltd Restaurant,Mumbai,19.076,72.8777,Chinese
Yogi and Sons Restaurant,Pune,18.5204,73.8567,Chinese
Radhakrishnan Inc Restaurant,Ahmedabad,23.0225,72.5714,North Indian
Lanka PLC Restaurant,Bangalore,12.9716,77.5946,South Indian
"Rana, Boase and Goda Restaurant",Chennai,13.0827,80.2707,Chinese
"Bhat, Viswanathan and Dara Restaurant",Lucknow,26.8467,80.9462,South Indian
"Kohli, Parikh and Batra Restaurant",Delhi,28.6139,77.209,Mexican
Rai-Mohanty Restaurant,Kolkata,22.5726,88.3639,Japanese
Desai-Acharya Restaurant,Lucknow,26.8467,80.9462,Mexican
Ben Ltd Restaurant,Mumbai,19.076,72.8777,Chinese
Chaudhary-D’Alia Restaurant,Jaipur,26.9124,75.7873,Japanese
Mall-Srivastava Restaurant,Bangalore,12.9716,77.5946,South Indian
"Bir, Muni and Thakur Restaurant",Jaipur,26.9124,75.7873,Italian
Din-Ghose Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Grewal Ltd Restaurant,Jaipur,26.9124,75.7873,Chinese
Shukla Inc Restaurant,Ahmedabad,23.0225,72.5714,Japanese
Nayak-Bhakta Restaurant,Delhi,28.6139,77.209,Japanese
Rai-Bala Restaurant,Ahmedabad,23.0225,72.5714,Italian
Dara Inc Restaurant,Ahmedabad,23.0225,72.5714,Italian
"Lanka, Sarin and Bhargava Restaurant",Kolkata,22.5726,88.3639,Italian
"Biswas, Sastry and Vohra Restaurant",Kolkata,22.5726,88.3639,Chinese
Baral-Chokshi Restaurant,Delhi,28.6139,77.209,South Indian
Din-Choudhry Restaurant,Kolkata,22.5726,88.3639,South Indian
Sampath-Vaidya Restaurant,Delhi,28.6139,77.209,South Indian
Tailor Inc Restaurant,Lucknow,26.8467,80.9462,Japanese
Shukla and Sons Restaurant,Delhi,28.6139,77.209,Mexican
Chauhan PLC Restaurant,Delhi,28.6139,77.209,Italian
Keer-Kurian Restaurant,Hyderabad,17.385,78.4867,Arabic
"Ahuja, Agate and Murthy Restaurant",Delhi,28.6139,77.209,Arabic
Jhaveri and Sons Restaurant,Ahmedabad,23.0225,72.5714,Indian
Viswanathan-Gour Restaurant,Delhi,28.6139,77.209,South Indian
Mody-Kalita Restaurant,Lucknow,26.8467,80.9462,Japanese
Keer PLC Restaurant,Hyderabad,17.385,78.4867,Japanese
"Chacko, Puri and Bajaj Restaurant",Mumbai,19.076,72.8777,Indian
Anne-Jain Restaurant,Pune,18.5204,73.8567,Arabic
"Master, Kale and Jani Restaurant",Mumbai,19.076,72.8777,Indian
"Shankar, Warrior and Dara Restaurant",Jaipur,26.9124,75.7873,Mexican
"Baral, Merchant and Thaker Restaurant",Delhi,28.6139,77.209,Chinese
Pathak LLC Restaurant,Pune,18.5204,73.8567,Japanese
"Kakar, Pal and Reddy Restaurant",Delhi,28.6139,77.209,Indian
Rajan PLC Restaurant,Lucknow,26.8467,80.9462,Chinese
Lal Ltd Restaurant,Jaipur,26.9124,75.7873,Italian
"Sekhon, Saraf and Chaudry Restaurant",Chennai,13.0827,80.2707,Indian
Majumdar-Mukhopadhyay Restaurant,Delhi,28.6139,77.209,Japanese
"Kala, Purohit and Misra Restaurant",Bangalore,12.9716,77.5946,Japanese
"Bhardwaj, Gill and Rastogi Restaurant",Hyderabad,17.385,78.4867,Mexican
"Sheth, Narayan and Bedi Restaurant",Mumbai,19.076,72.8777,South Indian
Kanda PLC Restaurant,Delhi,28.6139,77.209,Indian
Zacharia-Pandit Restaurant,Ahmedabad,23.0225,72.5714,Japanese
Lad-Patel Restaurant,Jaipur,26.9124,75.7873,Italian
"Sheth, Dar and Ray Restaurant",Jaipur,26.9124,75.7873,Japanese
"Banik, Hans and Nayar Restaurant",Pune,18.5204,73.8567,Arabic
"Balan, Peri and Sur Restaurant",Ahmedabad,23.0225,72.5714,Chinese
"Dugal, Yogi and Bhasin Restaurant",Bangalore,12.9716,77.5946,South Indian
Ratta PLC Restaurant,Chennai,13.0827,80.2707,North Indian
"Lad, Chand and Agate Restaurant",Chennai,13.0827,80.2707,Indian
Chand-Nadig Restaurant,Hyderabad,17.385,78.4867,North Indian
Zacharia-Mahajan Restaurant,Ahmedabad,23.0225,72.5714,Italian
Bose-Sastry Restaurant,Chennai,13.0827,80.2707,South Indian
"Kamdar, Warrior and Saini Restaurant",Pune,18.5204,73.8567,Italian
Chakraborty-Ganguly Restaurant,Chennai,13.0827,80.2707,South Indian
Sangha Inc Restaurant,Ahmedabad,23.0225,72.5714,Indian
"Ghosh, Badal and Bansal Restaurant",Delhi,28.6139,77.209,Italian
"Bassi, Sethi and Dayal Restaurant",Mumbai,19.076,72.8777,Japanese
Pal and Sons Restaurant,Ahmedabad,23.0225,72.5714,North Indian
"Basak, Ahluwalia and Iyer Restaurant",Ahmedabad,23.0225,72.5714,Italian
"Amble, Ganesh and Khare Restaurant",Bangalore,12.9716,77.5946,Arabic
"Batra, Wagle and Shan Restaurant",Bangalore,12.9716,77.5946,Japanese
"Sant, Kaur and Saraf Restaurant",Chennai,13.0827,80.2707,Japanese
"Wagle, Sahni and Iyengar Restaurant",Lucknow,26.8467,80.9462,Arabic
Mall-Srivastava Restaurant,Mumbai,19.076,72.8777,Mexican
"Rajan, Sunder and Chahal Restaurant",Ahmedabad,23.0225,72.5714,Arabic
Ratta-Nayak Restaurant,Chennai,13.0827,80.2707,North Indian
"Naidu, Srinivasan and Bahri Restaurant",Kolkata,22.5726,88.3639,Indian
Murty Inc Restaurant,Lucknow,26.8467,80.9462,Mexican
Bumb LLC Restaurant,Lucknow,26.8467,80.9462,Indian
"Borde, Mane and Kari Restaurant",Pune,18.5204,73.8567,Chinese
Suri LLC Restaurant,Mumbai,19.076,72.8777,Indian
Saini LLC Restaurant,Mumbai,19.076,72.8777,Indian
Ratti-Wadhwa Restaurant,Hyderabad,17.385,78.4867,North Indian
Bhandari and Sons Restaurant,Ahmedabad,23.0225,72.5714,North Indian
"Dasgupta, Krish and Balan Restaurant",Jaipur,26.9124,75.7873,North Indian
"Saha, Chandran and Sarraf Restaurant",Bangalore,12.9716,77.5946,North Indian
"Chaudhry, Bir and Mukhopadhyay Restaurant",Bangalore,12.9716,77.5946,Chinese
Thaker Ltd Restaurant,Delhi,28.6139,77.209,South Indian
Goswami-Manda Restaurant,Bangalore,12.9716,77.5946,South Indian
Deo-Chander Restaurant,Lucknow,26.8467,80.9462,Indian
Sampath-Vaidya Restaurant,Hyderabad,17.385,78.4867,Indian
"Basak, Mannan and Sethi Restaurant",Chennai,13.0827,80.2707,South Indian
"Padmanabhan, Amble and Chadha Restaurant",Bangalore,12.9716,77.5946,South Indian
Shroff-Dhaliwal Restaurant,Ahmedabad,23.0225,72.5714,Chinese
"Sheth, Narayan and Bedi Restaurant",Pune,18.5204,73.8567,Mexican
Khare-Subramaniam Restaurant,Hyderabad,17.385,78.4867,Arabic
Dass-Dora Restaurant,Lucknow,26.8467,80.9462,Chinese
"Prakash, Sur and Sahota Restaurant",Kolkata,22.5726,88.3639,North Indian
Lalla Inc Restaurant,Mumbai,19.076,72.8777,Mexican
"Sachdeva, Gola and Sood Restaurant",Hyderabad,17.385,78.4867,Indian
"Johal, Verma and Koshy Restaurant",Chennai,13.0827,80.2707,Indian
Roy Inc Restaurant,Kolkata,22.5726,88.3639,Indian
Padmanabhan-Bahl Restaurant,Ahmedabad,23.0225,72.5714,Mexican
"Jha, Dhaliwal and Sahota Restaurant",Ahmedabad,23.0225,72.5714,North Indian
"Varty, Chand and Basu Restaurant",Delhi,28.6139,77.209,South Indian
"Dani, Bhattacharyya and Nadig Restaurant",Pune,18.5204,73.8567,Mexican
"Bajwa, Prabhu and Dayal Restaurant",Mumbai,19.076,72.8777,Arabic
Kanda-Sibal Restaurant,Bangalore,12.9716,77.5946,Japanese
"Varty, Chand and Basu Restaurant",Delhi,28.6139,77.209,Chinese
Patla Group Restaurant,Chennai,13.0827,80.2707,South Indian
"Amble, Ganesh and Khare Restaurant",Lucknow,26.8467,80.9462,Japanese
Parmar-Hans Restaurant,Bangalore,12.9716,77.5946,South Indian
Sama-Dewan Restaurant,Chennai,13.0827,80.2707,Mexican
Shere-Dara Restaurant,Delhi,28.6139,77.209,Mexican
Shan and Sons Restaurant,Pune,18.5204,73.8567,Arabic
Badami Inc Restaurant,Ahmedabad,23.0225,72.5714,Arabic
Din-Choudhry Restaurant,Hyderabad,17.385,78.4867,South Indian
"Talwar, Kadakia and Dalal Restaurant",Lucknow,26.8467,80.9462,South Indian
Memon and Sons Restaurant,Kolkata,22.5726,88.3639,Italian
Mangal Ltd Restaurant,Jaipur,26.9124,75.7873,Italian
"Mahajan, Panchal and Ben Restaurant",Hyderabad,17.385,78.4867,Japanese
Agate Ltd Restaurant,Delhi,28.6139,77.209,Italian
"Choudhary, Balasubramanian and Sankaran Restaurant",Pune,18.5204,73.8567,Mexican
Kaul-Sheth Restaurant,Delhi,28.6139,77.209,Japanese
"Munshi, Bose and Bal Restaurant",Chennai,13.0827,80.2707,Arabic
Datta Ltd Restaurant,Lucknow,26.8467,80.9462,North Indian
Biswas-Barad Restaurant,Lucknow,26.8467,80.9462,South Indian
Garg Group Restaurant,Pune,18.5204,73.8567,Chinese
"Pai, Gara and Tailor Restaurant",Delhi,28.6139,77.209,Indian
"Devi, Choudhury and Dass Restaurant",Chennai,13.0827,80.2707,Japanese
Sahni Ltd Restaurant,Bangalore,12.9716,77.5946,Arabic
Loyal Inc Restaurant,Delhi,28.6139,77.209,Arabic
Rana-Khalsa Restaurant,Chennai,13.0827,80.2707,Arabic
Khalsa Group Restaurant,Pune,18.5204,73.8567,Indian
"Sarna, Khare and Arya Restaurant",Ahmedabad,23.0225,72.5714,South Indian
Soni LLC Restaurant,Hyderabad,17.385,78.4867,Arabic
Shan-De Restaurant,Pune,18.5204,73.8567,Japanese
Khalsa Group Restaurant,Jaipur,26.9124,75.7873,Japanese
Pandit-Kara Restaurant,Pune,18.5204,73.8567,Mexican
Pradhan-Dhar Restaurant,Ahmedabad,23.0225,72.5714,Mexican
Dass-Dora Restaurant,Lucknow,26.8467,80.9462,Indian
Venkatesh-Srinivas Restaurant,Chennai,13.0827,80.2707,Japanese
"Mahajan, Dasgupta and Mukherjee Restaurant",Chennai,13.0827,80.2707,Arabic
Bumb Group Restaurant,Pune,18.5204,73.8567,Chinese
Mody-Kalita Restaurant,Lucknow,26.8467,80.9462,Chinese
Sura Ltd Restaurant,Pune,18.5204,73.8567,Chinese
"Borra, Tella and Prakash Restaurant",Pune,18.5204,73.8567,Italian
"Oak, Kohli and Rout Restaurant",Mumbai,19.076,72.8777,Mexican
"Sarna, Khare and Arya Restaurant",Bangalore,12.9716,77.5946,Indian
Memon Inc Restaurant,Hyderabad,17.385,78.4867,Indian
Shukla Inc Restaurant,Chennai,13.0827,80.2707,South Indian
Bawa-Tella Restaurant,Mumbai,19.076,72.8777,South Indian
"Sarin, Bandi and Nayar Restaurant",Pune,18.5204,73.8567,South Indian
"Thaman, Kothari and Chawla Restaurant",Chennai,13.0827,80.2707,Arabic
"Andra, Dave and Bumb Restaurant",Kolkata,22.5726,88.3639,Japanese
Memon Inc Restaurant,Mumbai,19.076,72.8777,Arabic
"Boase, Ghose and Mistry Restaurant",Bangalore,12.9716,77.5946,Mexican
Swaminathan Inc Restaurant,Mumbai,19.076,72.8777,Indian
Goyal-Sarma Restaurant,Ahmedabad,23.0225,72.5714,South Indian
"Dhar, Bora and Ravel Restaurant",Mumbai,19.076,72.8777,North Indian
Nigam-Pandit Restaurant,Chennai,13.0827,80.2707,Chinese
Hayer and Sons Restaurant,Jaipur,26.9124,75.7873,Chinese
Singhal-Kalita Restaurant,Jaipur,26.9124,75.7873,Italian
