Restaurant Name,City,Latitude,Longitude,Cuisine
Chauhan and Sons Restaurant,Lucknow,26.817842,80.936716,Arabic
Bora LLC Restaurant,Pune,18.517056,73.899795,Indian
Viswanathan and Sons Restaurant,Mumbai,19.068917,72.857721,Chinese
Raghavan and Sons Restaurant,Lucknow,26.862761,80.908668,Japanese
Edwin PLC Restaurant,Kolkata,22.582946,88.346218,Japanese
"Zachariah, Kohli and Kar Restaurant",Jaipur,26.941327,75.761526,Japanese
Deshmukh-Narasimhan Restaurant,Pune,18.482731,73.863494,South Indian
Lal LLC Restaurant,Jaipur,26.881275,75.758898,Arabic
Parsa LLC Restaurant,Jaipur,26.932431,75.825571,North Indian
"Panchal, Oza and Sinha Restaurant",Lucknow,26.861451,80.959313,South Indian
Zachariah-Hora Restaurant,Jaipur,26.889716,75.785767,South Indian
Peri-Sarin Restaurant,Chennai,13.1007,80.256839,Japanese
Bala PLC Restaurant,Kolkata,22.541662,88.373637,North Indian
"Date, Krishnamurthy and Jaggi Restaurant",Kolkata,22.537696,88.357335,Mexican
Nigam-Edwin Restaurant,Kolkata,22.539914,88.336887,Italian
"Vasa, Sagar and Bera Restaurant",Chennai,13.111981,80.295679,Mexican
"Lanka, Kala and Khatri Restaurant",Mumbai,19.11816,72.880036,Mexican
Banerjee LLC Restaurant,Ahmedabad,23.015904,72.55175,Indian
"Bhatti, Patil and Arya Restaurant",Pune,18.491666,73.887757,Mexican
Agate-Thakur Restaurant,Bangalore,12.959912,77.631666,Italian
"Patla, Chahal and Hayre Restaurant",Ahmedabad,23.065272,72.559189,Mexican
"Goda, Khare and Gupta Restaurant",Pune,18.564803,73.852063,Mexican
Varkey-Shetty Restaurant,Pune,18.51373,73.897366,Chinese
Sarkar-Parekh Restaurant,Lucknow,26.866138,80.989778,North Indian
Issac Group Restaurant,Hyderabad,17.390976,78.507536,North Indian
Savant-Jain Restaurant,Mumbai,19.067766,72.923517,South Indian
"Pant, Parmar and Garg Restaurant",Ahmedabad,23.036801,72.610465,Indian
"Borah, Mody and Kapoor Restaurant",Kolkata,22.596307,88.333197,Indian
Dar PLC Restaurant,Pune,18.511104,73.87308,Indian
Karan-Hari Restaurant,Bangalore,12.977499,77.573941,Japanese
Rai Inc Restaurant,Ahmedabad,23.04035,72.573919,Arabic
"Walla, Raju and Venkatesh Restaurant",Ahmedabad,23.007307,72.611322,Indian
"Soni, Murthy and Rama Restaurant",Mumbai,19.111646,72.895604,Arabic
Chad Inc Restaurant,Chennai,13.06909,80.285071,Chinese
Aurora Inc Restaurant,Delhi,28.595623,77.243824,Mexican
"Bahri, Chopra and Keer Restaurant",Mumbai,19.05568,72.86271,Arabic
"Butala, Misra and Raghavan Restaurant",Bangalore,12.972908,77.566669,South Indian
"Puri, Patla and Minhas Restaurant",Bangalore,12.988322,77.633203,Japanese
"Nayar, Virk and Kapadia Restaurant",Kolkata,22.5881,88.376796,Arabic
Srinivas-Badami Restaurant,Jaipur,26.890852,75.82789,Italian
Dara-Tak Restaurant,Mumbai,19.094756,72.894619,Arabic
Pingle Ltd Restaurant,Hyderabad,17.357812,78.495876,Arabic
Brahmbhatt Inc Restaurant,Lucknow,26.810725,80.975647,Arabic
Raghavan and Sons Restaurant,Lucknow,26.872808,80.957841,Chinese
Nazareth-Yadav Restaurant,Kolkata,22.568535,88.319243,Japanese
Ben-Mand Restaurant,Delhi,28.646132,77.237573,North Indian
Rajagopal LLC Restaurant,Hyderabad,17.400124,78.514733,North Indian
"Swamy, Amble and Korpal Restaurant",Hyderabad,17.390191,78.519659,Mexican
Naik Inc Restaurant,Bangalore,12.96366,77.5739,North Indian
Sarna-Dhawan Restaurant,Jaipur,26.895152,75.777674,Italian
"Mane, Pandya and Jayaraman Restaurant",Lucknow,26.88553,80.932433,Arabic
Nazareth-Venkataraman Restaurant,Bangalore,13.006596,77.614734,Italian
"Thakur, Desai and Shenoy Restaurant",Pune,18.528208,73.821157,Japanese
Bala-Nayak Restaurant,Chennai,13.061784,80.26817,Japanese
Bhakta-Comar Restaurant,Delhi,28.631838,77.192233,Japanese
Sagar Inc Restaurant,Bangalore,12.987975,77.610842,South Indian
Chada PLC Restaurant,Bangalore,12.999703,77.565237,Mexican
Sane-Narula Restaurant,Delhi,28.589576,77.174364,Japanese
"Natarajan, Khalsa and Raman Restaurant",Jaipur,26.938569,75.805721,Indian
"Dani, Joshi and Koshy Restaurant",Mumbai,19.078202,72.898601,Indian
Khalsa Ltd Restaurant,Chennai,13.087705,80.251412,Arabic
"Bedi, Mukherjee and Kunda Restaurant",Bangalore,12.961953,77.569081,Indian
Choudhry PLC Restaurant,Jaipur,26.932172,75.825653,South Indian
Comar LLC Restaurant,Ahmedabad,23.007137,72.530102,Chinese
Pandya Inc Restaurant,Hyderabad,17.373047,78.507634,North Indian
Kanda-Randhawa Restaurant,Bangalore,13.004799,77.593696,Indian
"Dani, Joshi and Koshy Restaurant",Kolkata,22.592262,88.347243,Arabic
"Bajaj, Padmanabhan and Roy Restaurant",Mumbai,19.050963,72.877193,North Indian
"Zachariah, Kohli and Kar Restaurant",Kolkata,22.606817,88.373541,Indian
Dani-Chaudhari Restaurant,Lucknow,26.824461,80.967844,South Indian
Doctor-Kanda Restaurant,Jaipur,26.951323,75.808743,Arabic
"Bhalla, Bali and Muni Restaurant",Kolkata,22.592928,88.334008,Arabic
Bansal-Munshi Restaurant,Hyderabad,17.407468,78.470635,Mexican
Dara-Tak Restaurant,Lucknow,26.864673,80.963444,Indian
Dora Group Restaurant,Kolkata,22.535402,88.339406,Italian
Khosla Group Restaurant,Ahmedabad,22.981457,72.579086,Arabic
Korpal-Acharya Restaurant,Chennai,13.070991,80.229989,Arabic
"Dhaliwal, Konda and Wason Restaurant",Hyderabad,17.365335,78.462332,Japanese
Palla Group Restaurant,Delhi,28.596684,77.247379,Indian
"Dasgupta, Bhargava and Prashad Restaurant",Kolkata,22.591057,88.380165,Italian
Bahri-Hans Restaurant,Pune,18.513046,73.833052,North Indian
"Tella, Baral and Thaker Restaurant",Jaipur,26.950475,75.795411,South Indian
"Verma, Bail and Tripathi Restaurant",Pune,18.549149,73.876406,Italian
"Chandra, Loyal and Dhar Restaurant",Chennai,13.070495,80.243373,Italian
Saini-Khatri Restaurant,Kolkata,22.551506,88.333767,Indian
"Choudhary, Konda and Dey Restaurant",Bangalore,12.991426,77.600745,North Indian
Doctor Ltd Restaurant,Ahmedabad,23.0268,72.539206,North Indian
Shenoy and Sons Restaurant,Pune,18.522608,73.815157,Japanese
Basak Group Restaurant,Hyderabad,17.392945,78.515482,Japanese
Anne-Bhargava Restaurant,Delhi,28.597142,77.187212,Arabic
Talwar LLC Restaurant,Pune,18.52397,73.886175,North Indian
Kakar-Dugal Restaurant,Jaipur,26.919215,75.807911,South Indian
Prashad-Ravel Restaurant,Mumbai,19.069408,72.837953,Chinese
"Karan, Bhandari and Bhatnagar Restaurant",Delhi,28.645784,77.22941,Italian
"Naidu, Khosla and Tella Restaurant",Pune,18.506421,73.875404,Japanese
Kapur-Mahal Restaurant,Kolkata,22.572444,88.393189,Mexican
Khurana-Karnik Restaurant,Hyderabad,17.407202,78.492524,Arabic
Chaudhuri Ltd Restaurant,Bangalore,12.939589,77.600915,Arabic
Gade Inc Restaurant,Hyderabad,17.394434,78.511173,Japanese
Nagi-Baria Restaurant,Pune,18.550837,73.850934,Chinese
"Thakkar, Bhasin and Narang Restaurant",Ahmedabad,23.00485,72.548517,South Indian
Comar LLC Restaurant,Kolkata,22.550677,88.399255,Japanese
"Zachariah, Kohli and Kar Restaurant",Delhi,28.640981,77.19673,Japanese
Krishnan-Kapoor Restaurant,Hyderabad,17.354066,78.486355,North Indian
"Bhalla, Bali and Muni Restaurant",Ahmedabad,23.017467,72.540349,Mexican
"Choudhary, Sangha and Desai Restaurant",Delhi,28.580525,77.209079,Japanese
Raghavan-Chanda Restaurant,Delhi,28.599444,77.162456,Italian
Shetty-Mohanty Restaurant,Jaipur,26.908266,75.819087,North Indian
Murty Inc Restaurant,Delhi,28.571057,77.211992,Italian
"Karan, Johal and Yohannan Restaurant",Kolkata,22.54785,88.344249,Indian
Chakraborty LLC Restaurant,Kolkata,22.538699,88.37891,South Indian
"Pal, Guha and Dubey Restaurant",Lucknow,26.834649,80.92043,Indian
"Sawhney, Ramaswamy and Krishna Restaurant",Bangalore,12.989107,77.623177,Arabic
Gulati-Memon Restaurant,Bangalore,12.994642,77.602894,Mexican
Sani Ltd Restaurant,Bangalore,12.932484,77.587472,Italian
"Srivastava, Karnik and Mitter Restaurant",Chennai,13.096902,80.301761,Japanese
Mahal PLC Restaurant,Chennai,13.110915,80.256005,Arabic
Borah PLC Restaurant,Kolkata,22.547839,88.339791,South Indian
Nigam Ltd Restaurant,Kolkata,22.567229,88.390017,Chinese
Khurana Ltd Restaurant,Mumbai,19.105035,72.853247,Indian
Thaman and Sons Restaurant,Pune,18.552143,73.845342,Japanese
Keer PLC Restaurant,Kolkata,22.566533,88.395931,Indian
Lalla-Choudhury Restaurant,Mumbai,19.04928,72.876821,Arabic
Bahri-Hans Restaurant,Ahmedabad,22.986934,72.557418,Chinese
Padmanabhan Inc Restaurant,Kolkata,22.52911,88.360544,Arabic
Kuruvilla and Sons Restaurant,Delhi,28.595653,77.196157,Italian
Bath-Suresh Restaurant,Lucknow,26.836057,80.97753,Japanese
Ramachandran-Sridhar Restaurant,Ahmedabad,22.994505,72.557153,Mexican
"Kala, Varty and Chadha Restaurant",Bangalore,12.953377,77.59947,Arabic
"Peri, Gade and Saraf Restaurant",Ahmedabad,23.035331,72.548859,Chinese
"Halder, Agate and Dayal Restaurant",Pune,18.535127,73.843222,North Indian
"Chad, Halder and Hegde Restaurant",Ahmedabad,23.011963,72.552226,Mexican
Bakshi and Sons Restaurant,Kolkata,22.595002,88.344209,Chinese
Manda-Kunda Restaurant,Bangalore,12.941998,77.589712,North Indian
Yadav-Dubey Restaurant,Mumbai,19.101818,72.848053,Indian
Som-Gopal Restaurant,Pune,18.531189,73.88442,South Indian
Borah PLC Restaurant,Delhi,28.6139,77.232721,North Indian
Vora-Jani Restaurant,Lucknow,26.878949,80.921116,Indian
Saran-Lall Restaurant,Chennai,13.07136,80.291949,Japanese
Shah-Sule Restaurant,Hyderabad,17.412626,78.497934,Mexican
Sarkar-Parekh Restaurant,Mumbai,19.045881,72.848988,Italian
Desai-Memon Restaurant,Pune,18.517487,73.876372,Chinese
Ganesh-Kale Restaurant,Pune,18.549593,73.83488,Chinese
Raja-Bhakta Restaurant,Ahmedabad,23.003938,72.576577,Chinese
Sen and Sons Restaurant,Hyderabad,17.351929,78.507914,Indian
Sundaram-Kakar Restaurant,Lucknow,26.847875,80.925932,South Indian
"Bedi, Mukherjee and Kunda Restaurant",Mumbai,19.060664,72.888148,Italian
Agate-Thakur Restaurant,Bangalore,12.928866,77.590325,North Indian
"Puri, Patla and Minhas Restaurant",Mumbai,19.054706,72.89246,Mexican
Nazareth-Venkataraman Restaurant,Bangalore,12.947987,77.628973,Arabic
Manda-Natarajan Restaurant,Ahmedabad,23.004847,72.587591,South Indian
Deo-Rege Restaurant,Pune,18.486749,73.845208,Indian
Edwin PLC Restaurant,Lucknow,26.858772,80.925573,Mexican
Subramanian-Dutt Restaurant,Mumbai,19.098899,72.845548,Mexican
Kanda-Dutta Restaurant,Delhi,28.581767,77.196838,Italian
"Pai, Shroff and Taneja Restaurant",Jaipur,26.944281,75.818001,North Indian
Choudhry and Sons Restaurant,Pune,18.541482,73.863288,Japanese
"Vasa, Saini and Bala Restaurant",Bangalore,12.942992,77.587512,Indian
Bawa-Parmar Restaurant,Ahmedabad,22.993079,72.56403,Indian
"Prakash, Raja and Shukla Restaurant",Lucknow,26.81453,80.950183,North Indian
"Sundaram, Chowdhury and Kulkarni Restaurant",Jaipur,26.905556,75.828439,Italian
Mahajan Ltd Restaurant,Kolkata,22.536623,88.36159,Arabic
Narain-Sanghvi Restaurant,Mumbai,19.089304,72.855739,Chinese
Naik Inc Restaurant,Pune,18.553841,73.846173,Indian
"Karan, Bhandari and Bhatnagar Restaurant",Chennai,13.113635,80.265057,Italian
Sastry PLC Restaurant,Ahmedabad,23.01208,72.550771,Mexican
Mangal Inc Restaurant,Bangalore,13.002722,77.575916,South Indian
"Chauhan, Prabhu and Cherian Restaurant",Delhi,28.590232,77.249402,South Indian
Zachariah-Hora Restaurant,Jaipur,26.888004,75.778125,Chinese
Swamy LLC Restaurant,Kolkata,22.565629,88.343371,Mexican
Koshy-Baral Restaurant,Hyderabad,17.342303,78.49686,North Indian
Raman-Wagle Restaurant,Hyderabad,17.382953,78.456501,Chinese
Jaggi Inc Restaurant,Bangalore,12.984117,77.569584,Arabic
"Char, Mall and Singh Restaurant",Lucknow,26.820059,80.940707,Mexican
"Agrawal, Oommen and Chandran Restaurant",Kolkata,22.557207,88.384221,Chinese
"Sani, Nath and Bhatnagar Restaurant",Jaipur,26.92706,75.824096,Japanese
Lala Group Restaurant,Ahmedabad,23.020669,72.542264,South Indian
"Khosla, Chand and Bera Restaurant",Hyderabad,17.401736,78.460716,Italian
Sani Ltd Restaurant,Jaipur,26.908931,75.808386,Mexican
Bawa-Parmar Restaurant,Bangalore,12.973579,77.572081,South Indian
Vig Inc Restaurant,Lucknow,26.845222,80.907495,Italian
Ghosh-Magar Restaurant,Delhi,28.588259,77.242468,Italian
Karan Ltd Restaurant,Chennai,13.091377,80.24305,South Indian
"Sani, Goel and Borah Restaurant",Ahmedabad,23.026021,72.611724,North Indian
"Mittal, Suresh and Sami Restaurant",Mumbai,19.094735,72.880845,Mexican
Ghosh-Thakkar Restaurant,Kolkata,22.580358,88.335505,North Indian
Ramachandran-Sridhar Restaurant,Bangalore,12.990758,77.585158,Chinese
"Rattan, Buch and Nair Restaurant",Kolkata,22.59207,88.375141,South Indian
Dayal-Bajwa Restaurant,Chennai,13.055647,80.285471,Japanese
Grover-Chana Restaurant,Kolkata,22.53461,88.380023,Mexican
Narasimhan LLC Restaurant,Pune,18.541904,73.865935,Indian
"Yohannan, Varty and Nanda Restaurant",Pune,18.56244,73.872814,Arabic
Tella and Sons Restaurant,Chennai,13.105931,80.263253,Chinese
Dhaliwal-Badal Restaurant,Bangalore,12.976787,77.561203,Chinese
Mandal Group Restaurant,Jaipur,26.940172,75.787953,North Indian
Mallick-Brar Restaurant,Pune,18.477431,73.868539,South Indian
Ganesan LLC Restaurant,Kolkata,22.589077,88.396592,North Indian
"Chatterjee, Banerjee and Mangat Restaurant",Bangalore,12.939334,77.587165,Chinese
Sem and Sons Restaurant,Lucknow,26.833883,80.920696,Indian
Bhardwaj-Badal Restaurant,Pune,18.526882,73.832714,North Indian
Nazareth Ltd Restaurant,Mumbai,19.041604,72.894959,Japanese
"Batta, Radhakrishnan and Kar Restaurant",Ahmedabad,22.994545,72.587203,Mexican
Oommen Ltd Restaurant,Delhi,28.635995,77.178614,Italian
"Mannan, Gara and Mukhopadhyay Restaurant",Kolkata,22.563387,88.393268,South Indian
"Yogi, Dua and Borde Restaurant",Ahmedabad,22.988849,72.556734,Arabic
Narain-Bobal Restaurant,Lucknow,26.86613,80.933482,North Indian
Pall LLC Restaurant,Ahmedabad,23.03919,72.536637,Italian
Raju LLC Restaurant,Lucknow,26.847993,80.976565,Arabic
Dayal-Bajwa Restaurant,Pune,18.499363,73.861825,Italian
Kibe PLC Restaurant,Bangalore,12.944798,77.617534,Mexican
Nagi-Baria Restaurant,Mumbai,19.047884,72.892465,Italian
Deshmukh-Narasimhan Restaurant,Pune,18.508546,73.882871,North Indian
Ramesh-Walia Restaurant,Pune,18.546277,73.866372,Japanese
Venkataraman-Devan Restaurant,Mumbai,19.063783,72.903667,Italian
"Panchal, Dasgupta and Karan Restaurant",Chennai,13.102937,80.295007,Japanese
"Pathak, Brahmbhatt and Cheema Restaurant",Ahmedabad,23.031,72.543706,Indian
Tiwari Inc Restaurant,Mumbai,19.097022,72.910591,Italian
Pillay Ltd Restaurant,Mumbai,19.042909,72.846587,Chinese
Gola Group Restaurant,Ahmedabad,23.044176,72.59547,Arabic
Bhardwaj-Badal Restaurant,Pune,18.48382,73.869122,Indian
"Koshy, Kar and Gara Restaurant",Pune,18.533958,73.870562,Mexican
Varma Ltd Restaurant,Jaipur,26.882287,75.787808,Japanese
"Sheth, Rajan and Aggarwal Restaurant",Delhi,28.635023,77.176396,North Indian
"Palla, Kuruvilla and Boase Restaurant",Mumbai,19.081554,72.896096,Chinese
Sharma and Sons Restaurant,Kolkata,22.588912,88.352322,Italian
Khalsa Inc Restaurant,Jaipur,26.883811,75.787047,Arabic
Bhatt-Vig Restaurant,Delhi,28.644787,77.214023,Chinese
"Balasubramanian, Sawhney and Sant Restaurant",Hyderabad,17.353696,78.477859,Arabic
Subramanian-Lata Restaurant,Kolkata,22.540438,88.370607,Mexican
Deshmukh Ltd Restaurant,Pune,18.553916,73.880423,Indian
Nazareth-Yadav Restaurant,Jaipur,26.873069,75.80352,Mexican
Vohra LLC Restaurant,Lucknow,26.838706,80.912195,Indian
Prabhakar-Chaudhari Restaurant,Mumbai,19.04321,72.851815,Japanese
Mand and Sons Restaurant,Mumbai,19.065873,72.90801,Indian
"Peri, Chhabra and Bhakta Restaurant",Hyderabad,17.358427,78.457777,Japanese
"Nath, Khatri and Magar Restaurant",Lucknow,26.864276,80.971567,Chinese
Sridhar PLC Restaurant,Chennai,13.099789,80.293852,Japanese
Kala Group Restaurant,Delhi,28.617258,77.177018,Chinese
Sagar-Vasa Restaurant,Delhi,28.610721,77.162069,South Indian
Ghosh PLC Restaurant,Bangalore,13.010917,77.577277,Mexican
"Dada, Rege and Kannan Restaurant",Lucknow,26.879577,80.943028,Japanese
"Goda, Khare and Gupta Restaurant",Delhi,28.617175,77.179876,Italian
"Narang, Chaudhary and Nagi Restaurant",Chennai,13.121931,80.272566,Italian
"Sarma, Nayar and Samra Restaurant",Delhi,28.648362,77.183931,Mexican
"Natarajan, Khalsa and Raman Restaurant",Delhi,28.599731,77.17568,North Indian
Varty-Kibe Restaurant,Kolkata,22.554335,88.390035,Arabic
Koshy Group Restaurant,Chennai,13.120859,80.248953,Arabic
Lall Inc Restaurant,Jaipur,26.879625,75.770526,Japanese
Dhillon-Bhatt Restaurant,Hyderabad,17.400241,78.510581,Chinese
Padmanabhan Inc Restaurant,Mumbai,19.088166,72.906784,Chinese
Wadhwa-Parekh Restaurant,Chennai,13.085157,80.309047,Japanese
Korpal-Acharya Restaurant,Chennai,13.067195,80.304742,Japanese
More-Dixit Restaurant,Bangalore,12.953279,77.58688,South Indian
Dixit-Mane Restaurant,Pune,18.561348,73.869664,Italian
"Hans, Varughese and Khare Restaurant",Delhi,28.627961,77.232068,Italian
"Kade, Hegde and Vig Restaurant",Jaipur,26.931808,75.774689,South Indian
Varty-Kibe Restaurant,Bangalore,12.948413,77.612817,Mexican
Ghosh-Magar Restaurant,Kolkata,22.556373,88.396072,Japanese
Naik Inc Restaurant,Mumbai,19.053321,72.904988,Chinese
Mishra-Zachariah Restaurant,Lucknow,26.869657,80.971737,South Indian
Anne-Bhargava Restaurant,Hyderabad,17.382743,78.450497,South Indian
Mani-Sathe Restaurant,Hyderabad,17.39243,78.463569,Chinese
Doctor-Kanda Restaurant,Lucknow,26.832798,80.907151,Arabic
Nayak Group Restaurant,Ahmedabad,23.007787,72.548165,Mexican
"Saxena, Cheema and Zacharia Restaurant",Ahmedabad,23.009657,72.594634,Chinese
Kapadia Ltd Restaurant,Mumbai,19.084906,72.917065,Indian
Saran-Lall Restaurant,Ahmedabad,23.032794,72.525462,North Indian
Guha Group Restaurant,Jaipur,26.932343,75.76968,Mexican
Kalla-Wagle Restaurant,Pune,18.502776,73.893416,Arabic
Savant-Jain Restaurant,Kolkata,22.543982,88.353623,Chinese
Shere-Narula Restaurant,Delhi,28.620703,77.163654,Mexican
Raghavan and Sons Restaurant,Bangalore,12.934545,77.585222,Indian
"Madan, Naidu and Chandra Restaurant",Ahmedabad,23.040934,72.615938,Japanese
"Banerjee, Solanki and Issac Restaurant",Lucknow,26.814936,80.970573,Arabic
"Om, Muni and Bakshi Restaurant",Jaipur,26.926211,75.828836,South Indian
Joshi PLC Restaurant,Hyderabad,17.396008,78.46538,South Indian
Sibal PLC Restaurant,Jaipur,26.891784,75.828957,Italian
Bhavsar-Tata Restaurant,Lucknow,26.817926,80.911609,Mexican
Manda-Kunda Restaurant,Hyderabad,17.363865,78.516812,Italian
"Dey, Bhagat and Kale Restaurant",Hyderabad,17.365453,78.513325,Indian
Manda-Kunda Restaurant,Chennai,13.090392,80.252521,Arabic
Dutt Group Restaurant,Lucknow,26.82464,80.908579,Italian
"Bava, Doshi and Sabharwal Restaurant",Jaipur,26.928142,75.811604,Mexican
Sagar-Vasa Restaurant,Hyderabad,17.361899,78.501743,Mexican
"Sethi, Kaul and Ramaswamy Restaurant",Delhi,28.595539,77.244607,Italian
Sibal PLC Restaurant,Bangalore,12.971763,77.620487,North Indian
Chander and Sons Restaurant,Jaipur,26.898098,75.756937,Mexican
"Chaudhuri, Gola and Parmer Restaurant",Jaipur,26.868967,75.788742,North Indian
Sarna-Jha Restaurant,Hyderabad,17.420341,78.505533,Indian
"Buch, Patel and Parmar Restaurant",Kolkata,22.5411,88.387767,Chinese
Madan-Loyal Restaurant,Chennai,13.052525,80.29724,North Indian
Lall Inc Restaurant,Delhi,28.588312,77.205026,Mexican
Bali and Sons Restaurant,Delhi,28.610049,77.241996,South Indian
"Mane, Taneja and Dutta Restaurant",Chennai,13.105717,80.260597,Indian
"Bains, Memon and Pall Restaurant",Chennai,13.080694,80.234284,Indian
Deshmukh-Narasimhan Restaurant,Bangalore,12.953178,77.584518,Arabic
Dhawan-Borra Restaurant,Mumbai,19.0888,72.909211,Japanese
Narain-Bobal Restaurant,Ahmedabad,23.047579,72.531434,North Indian
Doctor Ltd Restaurant,Ahmedabad,22.99827,72.536386,Mexican
"Jayaraman, Pau and Divan Restaurant",Delhi,28.61964,77.17833,Italian
"Sarin, Shetty and Keer Restaurant",Chennai,13.046189,80.255927,Arabic
Pandya Ltd Restaurant,Ahmedabad,23.062898,72.553418,Italian
Bhatt-Vig Restaurant,Delhi,28.607484,77.255295,Indian
Bawa-Parmar Restaurant,Lucknow,26.875931,80.967234,North Indian
Shetty-Mohanty Restaurant,Chennai,13.062269,80.298171,South Indian
"Prabhu, Reddy and Soman Restaurant",Ahmedabad,23.022049,72.594394,South Indian
Baral-Kalita Restaurant,Mumbai,19.042111,72.855074,Japanese
